oid	time	aircraftId	flightNumber	latitude	longitude	altitude	direction	verticalRate	v
5a736ea9e9630e33cfa71cb2	Thu Feb 01 2018 12:46:49 GMT-0700 (MST)	a028e5	GTI3555 	39.671305	-105.234436	39875	239	0	0
5a736eaee9630e33cfa71cb3	Thu Feb 01 2018 12:46:54 GMT-0700 (MST)	a028e5	GTI3555 	39.671305	-105.234436	39875	239	0	0
5a736eb3e9630e33cfa71cb4	Thu Feb 01 2018 12:46:59 GMT-0700 (MST)	a028e5	GTI3555 	39.671305	-105.234436	39875	239	0	0
5a736eb8e9630e33cfa71cb5	Thu Feb 01 2018 12:47:04 GMT-0700 (MST)	a028e5	GTI3555 	39.671305	-105.234436	39875	239	0	0
5a736f2be9630e33cfa71cb6	Thu Feb 01 2018 12:48:59 GMT-0700 (MST)	a6dc36	LXJ541  	40.015838	-105.115627	30025	288	-192	0
5a736f30e9630e33cfa71cb7	Thu Feb 01 2018 12:49:04 GMT-0700 (MST)	a6dc36	LXJ541  	40.015838	-105.115627	30025	288	-128	0
5a736f35e9630e33cfa71cb8	Thu Feb 01 2018 12:49:09 GMT-0700 (MST)	a6dc36	LXJ541  	40.020996	-105.137085	30000	288	-128	0
5a736f3ae9630e33cfa71cb9	Thu Feb 01 2018 12:49:14 GMT-0700 (MST)	a6dc36	LXJ541  	40.020996	-105.137085	30000	288	-128	0
5a736f3fe9630e33cfa71cba	Thu Feb 01 2018 12:49:19 GMT-0700 (MST)	a6dc36	LXJ541  	40.020996	-105.137085	30000	288	-128	0
5a736f44e9630e33cfa71cbb	Thu Feb 01 2018 12:49:24 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f49e9630e33cfa71cbc	Thu Feb 01 2018 12:49:29 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f4ee9630e33cfa71cbd	Thu Feb 01 2018 12:49:34 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f53e9630e33cfa71cbe	Thu Feb 01 2018 12:49:39 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f58e9630e33cfa71cbf	Thu Feb 01 2018 12:49:44 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f5de9630e33cfa71cc0	Thu Feb 01 2018 12:49:49 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f62e9630e33cfa71cc1	Thu Feb 01 2018 12:49:54 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f67e9630e33cfa71cc2	Thu Feb 01 2018 12:49:59 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f6ce9630e33cfa71cc3	Thu Feb 01 2018 12:50:04 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f71e9630e33cfa71cc4	Thu Feb 01 2018 12:50:09 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f76e9630e33cfa71cc5	Thu Feb 01 2018 12:50:14 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f7be9630e33cfa71cc6	Thu Feb 01 2018 12:50:19 GMT-0700 (MST)	a6dc36	LXJ541  	40.028361	-105.167313	30000	288	-128	0
5a736f8ae9630e33cfa71cc7	Thu Feb 01 2018 12:50:34 GMT-0700 (MST)	a01016		39.857235	-105.017517	6725	305	64	0
5a736f8fe9630e33cfa71cc8	Thu Feb 01 2018 12:50:39 GMT-0700 (MST)	a01016		39.85919	-105.02124	6725	305	64	0
5a736f94e9630e33cfa71cc9	Thu Feb 01 2018 12:50:44 GMT-0700 (MST)	a01016		39.86175	-105.026367	6725	305	64	0
5a736f99e9630e33cfa71cca	Thu Feb 01 2018 12:50:49 GMT-0700 (MST)	a01016		39.864075	-105.031028	6675	304	-576	0
5a736f9ee9630e33cfa71ccb	Thu Feb 01 2018 12:50:54 GMT-0700 (MST)	a01016		39.864075	-105.031028	6675	304	-576	0
5a736fa3e9630e33cfa71ccc	Thu Feb 01 2018 12:50:59 GMT-0700 (MST)	a01016		39.867737	-105.038253	6550	304	-640	0
5a736fa8e9630e33cfa71ccd	Thu Feb 01 2018 12:51:04 GMT-0700 (MST)	a01016		39.87013	-105.042969	6475	304	-640	0
5a736fade9630e33cfa71cce	Thu Feb 01 2018 12:51:09 GMT-0700 (MST)	a01016		39.871033	-105.044702	6450	305	-768	0
5a736fb2e9630e33cfa71ccf	Thu Feb 01 2018 12:51:14 GMT-0700 (MST)	a01016	N103CL  	39.873917	-105.050195	6325	305	-1152	0
5a736fb7e9630e33cfa71cd0	Thu Feb 01 2018 12:51:19 GMT-0700 (MST)	a01016	N103CL  	39.875762	-105.05365	6250	305	-768	0
5a736fbce9630e33cfa71cd1	Thu Feb 01 2018 12:51:24 GMT-0700 (MST)	a01016	N103CL  	39.87735	-105.056763	6200	305	-640	0
5a736fc1e9630e33cfa71cd2	Thu Feb 01 2018 12:51:29 GMT-0700 (MST)	a01016	N103CL  	39.87944	-105.060669	6125	305	-704	0
5a736fc6e9630e33cfa71cd3	Thu Feb 01 2018 12:51:34 GMT-0700 (MST)	a01016	N103CL  	39.881116	-105.063721	6075	306	-768	0
5a736fcbe9630e33cfa71cd4	Thu Feb 01 2018 12:51:39 GMT-0700 (MST)	a01016	N103CL  	39.882745	-105.066772	6000	306	-768	0
5a736fd0e9630e33cfa71cd5	Thu Feb 01 2018 12:51:44 GMT-0700 (MST)	a01016	N103CL  	39.884328	-105.069702	5950	305	-640	0
5a736fd5e9630e33cfa71cd6	Thu Feb 01 2018 12:51:49 GMT-0700 (MST)	a01016	N103CL  	39.88559	-105.072048	5900	305	-640	0
5a736fdae9630e33cfa71cd7	Thu Feb 01 2018 12:51:54 GMT-0700 (MST)	a01016	N103CL  	39.887261	-105.075134	5850	306	-640	0
5a736fdfe9630e33cfa71cd8	Thu Feb 01 2018 12:51:59 GMT-0700 (MST)	a01016	N103CL  	39.888657	-105.07782	5800	305	-704	0
5a736fe4e9630e33cfa71cd9	Thu Feb 01 2018 12:52:04 GMT-0700 (MST)	a01016	N103CL  	39.890845	-105.08197	5725	305	-576	0
5a736fe9e9630e33cfa71cda	Thu Feb 01 2018 12:52:09 GMT-0700 (MST)	a01016	N103CL  	39.890845	-105.08197	5725	306	-576	0
5a736feee9630e33cfa71cdb	Thu Feb 01 2018 12:52:14 GMT-0700 (MST)	a01016	N103CL  	39.893778	-105.087341	5650	306	-576	0
5a736ff3e9630e33cfa71cdc	Thu Feb 01 2018 12:52:19 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5600	304	-640	0
5a736ff8e9630e33cfa71cdd	Thu Feb 01 2018 12:52:24 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5600	304	-640	0
5a736ffde9630e33cfa71cde	Thu Feb 01 2018 12:52:29 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5600	304	-640	0
5a737002e9630e33cfa71cdf	Thu Feb 01 2018 12:52:34 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5600	304	-640	0
5a737007e9630e33cfa71ce0	Thu Feb 01 2018 12:52:39 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5600	304	-640	0
5a73700ce9630e33cfa71ce1	Thu Feb 01 2018 12:52:44 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a737011e9630e33cfa71ce2	Thu Feb 01 2018 12:52:49 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a737016e9630e33cfa71ce3	Thu Feb 01 2018 12:52:54 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a73701be9630e33cfa71ce4	Thu Feb 01 2018 12:52:59 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a737020e9630e33cfa71ce5	Thu Feb 01 2018 12:53:04 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a737026e9630e33cfa71ce6	Thu Feb 01 2018 12:53:10 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a73702be9630e33cfa71ce7	Thu Feb 01 2018 12:53:15 GMT-0700 (MST)	a01016	N103CL  	39.894709	-105.089172	5325	304	-640	0
5a7371b1e9630e33cfa71ce8	Thu Feb 01 2018 12:59:45 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28900			0
5a7371b6e9630e33cfa71ce9	Thu Feb 01 2018 12:59:50 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28900			0
5a7371bbe9630e33cfa71cea	Thu Feb 01 2018 12:59:55 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28900			0
5a7371c0e9630e33cfa71ceb	Thu Feb 01 2018 13:00:00 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28900			0
5a7371c5e9630e33cfa71cec	Thu Feb 01 2018 13:00:05 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28900			0
5a7371cae9630e33cfa71ced	Thu Feb 01 2018 13:00:10 GMT-0700 (MST)	0d07ca		39.960162	-105.097837	28425			0
5a7371cfe9630e33cfa71cee	Thu Feb 01 2018 13:00:15 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371d4e9630e33cfa71cef	Thu Feb 01 2018 13:00:20 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371d9e9630e33cfa71cf0	Thu Feb 01 2018 13:00:25 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371dee9630e33cfa71cf1	Thu Feb 01 2018 13:00:30 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371e3e9630e33cfa71cf2	Thu Feb 01 2018 13:00:35 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371e8e9630e33cfa71cf3	Thu Feb 01 2018 13:00:40 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371ede9630e33cfa71cf4	Thu Feb 01 2018 13:00:45 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371f2e9630e33cfa71cf5	Thu Feb 01 2018 13:00:50 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371f7e9630e33cfa71cf6	Thu Feb 01 2018 13:00:55 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7371fce9630e33cfa71cf7	Thu Feb 01 2018 13:01:00 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a737201e9630e33cfa71cf8	Thu Feb 01 2018 13:01:05 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a737206e9630e33cfa71cf9	Thu Feb 01 2018 13:01:10 GMT-0700 (MST)	0d07ca		39.959324	-105.157013	28350			0
5a7372bfe9630e33cfa71cfa	Thu Feb 01 2018 13:04:15 GMT-0700 (MST)	abebe0	SWA1657 	39.774307	-105.007802	16250	238	2368	0
5a7372c4e9630e33cfa71cfb	Thu Feb 01 2018 13:04:20 GMT-0700 (MST)	abebe0	SWA1657 	39.771718	-105.013672	16325	241	1024	0
5a7372c9e9630e33cfa71cfc	Thu Feb 01 2018 13:04:25 GMT-0700 (MST)	abebe0	SWA1657 	39.771718	-105.013672	16325	244	1536	0
5a7372cee9630e33cfa71cfd	Thu Feb 01 2018 13:04:30 GMT-0700 (MST)	abebe0	SWA1657 	39.765527	-105.029724	16575	244	1536	0
5a7372d3e9630e33cfa71cfe	Thu Feb 01 2018 13:04:35 GMT-0700 (MST)	abebe0	SWA1657 	39.765527	-105.029724	16575	244	1536	0
5a7372d8e9630e33cfa71cff	Thu Feb 01 2018 13:04:40 GMT-0700 (MST)	abebe0	SWA1657 	39.7603	-105.044582	16900	246	2112	0
5a7372dde9630e33cfa71d00	Thu Feb 01 2018 13:04:45 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	1792	0
5a7372e2e9630e33cfa71d01	Thu Feb 01 2018 13:04:50 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a7372e7e9630e33cfa71d02	Thu Feb 01 2018 13:04:55 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a7372ece9630e33cfa71d03	Thu Feb 01 2018 13:05:00 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a7372f1e9630e33cfa71d04	Thu Feb 01 2018 13:05:05 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a7372f6e9630e33cfa71d05	Thu Feb 01 2018 13:05:10 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a7372fbe9630e33cfa71d06	Thu Feb 01 2018 13:05:15 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a737300e9630e33cfa71d07	Thu Feb 01 2018 13:05:20 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a737305e9630e33cfa71d08	Thu Feb 01 2018 13:05:25 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a73730ae9630e33cfa71d09	Thu Feb 01 2018 13:05:30 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a73730fe9630e33cfa71d0a	Thu Feb 01 2018 13:05:35 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	17000	246	2304	0
5a737314e9630e33cfa71d0b	Thu Feb 01 2018 13:05:40 GMT-0700 (MST)	abebe0	SWA1657 	39.758078	-105.050903	19475	246	2304	0
5a73731ee9630e33cfa71d0c	Thu Feb 01 2018 13:05:50 GMT-0700 (MST)	abebe0	SWA1657 	39.716228	-105.167847	19950	245	2624	0
5a737323e9630e33cfa71d0d	Thu Feb 01 2018 13:05:55 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a737328e9630e33cfa71d0e	Thu Feb 01 2018 13:06:00 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a73732de9630e33cfa71d0f	Thu Feb 01 2018 13:06:05 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a737332e9630e33cfa71d10	Thu Feb 01 2018 13:06:10 GMT-0700 (MST)	abd254		39.845261	-104.978425	15650	255	2496	0
5a737332e9630e33cfa71d11	Thu Feb 01 2018 13:06:10 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a737337e9630e33cfa71d12	Thu Feb 01 2018 13:06:15 GMT-0700 (MST)	abd254	1994	39.843641	-104.986145	15850	255	2368	0
5a737337e9630e33cfa71d13	Thu Feb 01 2018 13:06:15 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a73733ce9630e33cfa71d14	Thu Feb 01 2018 13:06:20 GMT-0700 (MST)	abd254	1994	39.841965	-104.99389	16050	255	2560	0
5a73733ce9630e33cfa71d15	Thu Feb 01 2018 13:06:20 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	20125	245	2624	0
5a737341e9630e33cfa71d16	Thu Feb 01 2018 13:06:25 GMT-0700 (MST)	abd254	1994	39.840709	-104.999817	16225	255	2944	0
5a737341e9630e33cfa71d17	Thu Feb 01 2018 13:06:25 GMT-0700 (MST)	a66217	N510GT  	39.944412	-105.055359	10275	148	2816	0
5a737341e9630e33cfa71d18	Thu Feb 01 2018 13:06:25 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	245	2624	0
5a737346e9630e33cfa71d19	Thu Feb 01 2018 13:06:30 GMT-0700 (MST)	abd254	1994	39.839126	-105.007263	16475	255	2944	0
5a737346e9630e33cfa71d1a	Thu Feb 01 2018 13:06:30 GMT-0700 (MST)	a66217	N510GT  	39.944412	-105.055359	10275	148	2816	0
5a737346e9630e33cfa71d1b	Thu Feb 01 2018 13:06:30 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	245	2624	0
5a73734be9630e33cfa71d1c	Thu Feb 01 2018 13:06:35 GMT-0700 (MST)	abd254	1994	39.836792	-105.018251	16800	255	2816	0
5a73734be9630e33cfa71d1d	Thu Feb 01 2018 13:06:35 GMT-0700 (MST)	a66217	N510GT  	39.944412	-105.055359	10275	160	4800	0
5a73734be9630e33cfa71d1e	Thu Feb 01 2018 13:06:35 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	245	2624	0
5a737350e9630e33cfa71d1f	Thu Feb 01 2018 13:06:40 GMT-0700 (MST)	abd254	1994	39.835831	-105.02261	16925	255	2560	0
5a737350e9630e33cfa71d20	Thu Feb 01 2018 13:06:40 GMT-0700 (MST)	a66217	N510GT  	39.944412	-105.055359	10275	160	4544	0
5a737350e9630e33cfa71d21	Thu Feb 01 2018 13:06:40 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	246	832	0
5a737355e9630e33cfa71d22	Thu Feb 01 2018 13:06:45 GMT-0700 (MST)	abd254	1994	39.833446	-105.033752	17200	255	2368	0
5a737355e9630e33cfa71d23	Thu Feb 01 2018 13:06:45 GMT-0700 (MST)	a66217	N510GT  	39.944412	-105.055359	11725	157	4096	0
5a737355e9630e33cfa71d24	Thu Feb 01 2018 13:06:45 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	246	832	0
5a73735ae9630e33cfa71d25	Thu Feb 01 2018 13:06:50 GMT-0700 (MST)	abd254	1994	39.832809	-105.036641	17275	255	2304	0
5a73735ae9630e33cfa71d26	Thu Feb 01 2018 13:06:50 GMT-0700 (MST)	a66217	N510GT  	39.915053	-105.036499	11800	158	4160	0
5a73735ae9630e33cfa71d27	Thu Feb 01 2018 13:06:50 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	246	832	0
5a73735fe9630e33cfa71d28	Thu Feb 01 2018 13:06:55 GMT-0700 (MST)	abd254	1994	39.830095	-105.049194	17575	255	2560	0
5a73735fe9630e33cfa71d29	Thu Feb 01 2018 13:06:55 GMT-0700 (MST)	a66217	N510GT  	39.906281	-105.03067	12225	157	4352	0
5a73735fe9630e33cfa71d2a	Thu Feb 01 2018 13:06:55 GMT-0700 (MST)	abebe0	SWA1657 	39.713654	-105.175045	21075	246	832	0
5a737364e9630e33cfa71d2b	Thu Feb 01 2018 13:07:00 GMT-0700 (MST)	abd254	1994	39.828278	-105.0573	17800	255	2560	0
5a737364e9630e33cfa71d2c	Thu Feb 01 2018 13:07:00 GMT-0700 (MST)	a66217	N510GT  	39.896347	-105.023983	12700	158	4096	0
5a737369e9630e33cfa71d2d	Thu Feb 01 2018 13:07:05 GMT-0700 (MST)	abd254	1994	39.826464	-105.065491	18000	254	2304	0
5a737369e9630e33cfa71d2e	Thu Feb 01 2018 13:07:05 GMT-0700 (MST)	a66217	N510GT  	39.887924	-105.018311	13100	158	4096	0
5a73736ee9630e33cfa71d2f	Thu Feb 01 2018 13:07:10 GMT-0700 (MST)	abd254	1994	39.826126	-105.067092	18025	255	1984	0
5a73736ee9630e33cfa71d30	Thu Feb 01 2018 13:07:10 GMT-0700 (MST)	a66217	N510GT  	39.88363	-105.015198	13325	158	4672	0
5a737373e9630e33cfa71d31	Thu Feb 01 2018 13:07:15 GMT-0700 (MST)	abd254	1994	39.823531	-105.078674	18275	255	2048	0
5a737373e9630e33cfa71d32	Thu Feb 01 2018 13:07:15 GMT-0700 (MST)	a66217	N510GT  	39.873871	-105.008339	13925	157	5248	0
5a737378e9630e33cfa71d33	Thu Feb 01 2018 13:07:20 GMT-0700 (MST)	abd254	1994	39.821457	-105.088348	18525	255	2880	0
5a737378e9630e33cfa71d34	Thu Feb 01 2018 13:07:20 GMT-0700 (MST)	a66217	N510GT  	39.867828	-105.00404	14250	159	4480	0
5a73737de9630e33cfa71d35	Thu Feb 01 2018 13:07:25 GMT-0700 (MST)	abd254	1994	39.819667	-105.09668	18775	255	2944	0
5a73737de9630e33cfa71d36	Thu Feb 01 2018 13:07:25 GMT-0700 (MST)	a66217	N510GT  	39.867828	-105.00404	14250	160	4032	0
5a737382e9630e33cfa71d37	Thu Feb 01 2018 13:07:30 GMT-0700 (MST)	abd254	1994	39.817429	-105.106977	19025	255	2368	0
5a737382e9630e33cfa71d38	Thu Feb 01 2018 13:07:30 GMT-0700 (MST)	a66217	N510GT  	39.867828	-105.00404	14250	169	2048	0
5a737387e9630e33cfa71d39	Thu Feb 01 2018 13:07:35 GMT-0700 (MST)	abd254	1994	39.815414	-105.116411	19250	255	2304	0
5a737387e9630e33cfa71d3a	Thu Feb 01 2018 13:07:35 GMT-0700 (MST)	a66217	N510GT  	39.850159	-104.994248	14750	172	1728	0
5a73738ce9630e33cfa71d3b	Thu Feb 01 2018 13:07:40 GMT-0700 (MST)	abd254	1994	39.814872	-105.118774	19300	255	2560	0
5a73738ce9630e33cfa71d3c	Thu Feb 01 2018 13:07:40 GMT-0700 (MST)	a66217	N510GT  	39.850159	-104.994248	14750	172	1728	0
5a737391e9630e33cfa71d3d	Thu Feb 01 2018 13:07:45 GMT-0700 (MST)	abd254	1994	39.812684	-105.128845	19550	255	2880	0
5a737391e9630e33cfa71d3e	Thu Feb 01 2018 13:07:45 GMT-0700 (MST)	a66217	N510GT  	39.850159	-104.994248	14750	173	2944	0
5a737396e9630e33cfa71d3f	Thu Feb 01 2018 13:07:50 GMT-0700 (MST)	abd254	1994	39.810104	-105.140653	19875	255	2688	0
5a737396e9630e33cfa71d40	Thu Feb 01 2018 13:07:50 GMT-0700 (MST)	a66217	N510GT  	39.850159	-104.994248	14750	173	2944	0
5a73739be9630e33cfa71d41	Thu Feb 01 2018 13:07:55 GMT-0700 (MST)	abd254	1994	39.808727	-105.147095	20025	255	2176	0
5a73739be9630e33cfa71d42	Thu Feb 01 2018 13:07:55 GMT-0700 (MST)	a66217	N510GT  	39.850159	-104.994248	15825	173	2944	0
5a7373a0e9630e33cfa71d43	Thu Feb 01 2018 13:08:00 GMT-0700 (MST)	abd254	1994	39.80658	-105.156953	20225	255	2368	0
5a7373a0e9630e33cfa71d44	Thu Feb 01 2018 13:08:00 GMT-0700 (MST)	a66217	N510GT  	39.808634	-104.980896	15875	173	2944	0
5a7373a5e9630e33cfa71d45	Thu Feb 01 2018 13:08:05 GMT-0700 (MST)	abd254	1994	39.804337	-105.167163	20475	255	2560	0
5a7373a5e9630e33cfa71d46	Thu Feb 01 2018 13:08:05 GMT-0700 (MST)	a66217	N510GT  	39.808634	-104.980896	15875	173	2944	0
5a7373aae9630e33cfa71d47	Thu Feb 01 2018 13:08:10 GMT-0700 (MST)	abd254	1994	39.804337	-105.167163	20475	255	2176	0
5a7373aae9630e33cfa71d48	Thu Feb 01 2018 13:08:10 GMT-0700 (MST)	a66217	N510GT  	39.808634	-104.980896	15875	173	2944	0
5a7373afe9630e33cfa71d49	Thu Feb 01 2018 13:08:15 GMT-0700 (MST)	abd254	1994	39.804337	-105.167163	20475	255	2176	0
5a7373afe9630e33cfa71d4a	Thu Feb 01 2018 13:08:15 GMT-0700 (MST)	a66217	N510GT  	39.780982	-104.972107	16800	173	2944	0
5a7373b4e9630e33cfa71d4b	Thu Feb 01 2018 13:08:20 GMT-0700 (MST)	abd254	1994	39.804337	-105.167163	20475	255	2176	0
5a7373b4e9630e33cfa71d4c	Thu Feb 01 2018 13:08:20 GMT-0700 (MST)	a66217	N510GT  	39.780982	-104.972107	16800	173	2944	0
5a7373b9e9630e33cfa71d4d	Thu Feb 01 2018 13:08:25 GMT-0700 (MST)	abd254	1994	39.797882	-105.196779	21000	255	2176	0
5a7373b9e9630e33cfa71d4e	Thu Feb 01 2018 13:08:25 GMT-0700 (MST)	a66217	N510GT  	39.780982	-104.972107	16800	173	2944	0
5a7373bee9630e33cfa71d4f	Thu Feb 01 2018 13:08:30 GMT-0700 (MST)	abd254	1994	39.796051	-105.205198	21150	255	1856	0
5a7373bee9630e33cfa71d50	Thu Feb 01 2018 13:08:30 GMT-0700 (MST)	a66217	N510GT  	39.780982	-104.972107	16800	173	2944	0
5a7373c3e9630e33cfa71d51	Thu Feb 01 2018 13:08:35 GMT-0700 (MST)	abd254	1994	39.793442	-105.217199	21350	255	1728	0
5a7373c3e9630e33cfa71d52	Thu Feb 01 2018 13:08:35 GMT-0700 (MST)	a66217	N510GT  	39.746841	-104.961289	17575	173	2944	0
5a7373c8e9630e33cfa71d53	Thu Feb 01 2018 13:08:40 GMT-0700 (MST)	abd254	1994	39.791153	-105.227946	21475	255	1216	0
5a7373c8e9630e33cfa71d54	Thu Feb 01 2018 13:08:40 GMT-0700 (MST)	a66217	N510GT  	39.731552	-104.956512	17975	173	2944	0
5a7373cde9630e33cfa71d55	Thu Feb 01 2018 13:08:45 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21500	255	1216	0
5a7373cde9630e33cfa71d56	Thu Feb 01 2018 13:08:45 GMT-0700 (MST)	a66217	N510GT  	39.731552	-104.956512	17975	173	2944	0
5a7373d2e9630e33cfa71d57	Thu Feb 01 2018 13:08:50 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21500	255	1216	0
5a7373d2e9630e33cfa71d58	Thu Feb 01 2018 13:08:50 GMT-0700 (MST)	a66217	N510GT  	39.731552	-104.956512	17975	173	2944	0
5a7373d7e9630e33cfa71d59	Thu Feb 01 2018 13:08:55 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21500	255	1216	0
5a7373d7e9630e33cfa71d5a	Thu Feb 01 2018 13:08:55 GMT-0700 (MST)	a66217	N510GT  	39.70372	-104.947556	18900	173	2944	0
5a7373dce9630e33cfa71d5b	Thu Feb 01 2018 13:09:00 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373dce9630e33cfa71d5c	Thu Feb 01 2018 13:09:00 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373e1e9630e33cfa71d5d	Thu Feb 01 2018 13:09:05 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373e1e9630e33cfa71d5e	Thu Feb 01 2018 13:09:05 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373e6e9630e33cfa71d5f	Thu Feb 01 2018 13:09:10 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373e6e9630e33cfa71d60	Thu Feb 01 2018 13:09:10 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373ebe9630e33cfa71d61	Thu Feb 01 2018 13:09:15 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373ebe9630e33cfa71d62	Thu Feb 01 2018 13:09:15 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373f0e9630e33cfa71d63	Thu Feb 01 2018 13:09:20 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
5a7373f0e9630e33cfa71d64	Thu Feb 01 2018 13:09:20 GMT-0700 (MST)	a66217	N510GT  	39.69928	-104.946183	19025	170	3776	0
5a7373f5e9630e33cfa71d65	Thu Feb 01 2018 13:09:25 GMT-0700 (MST)	abd254	1994	39.790758	-105.229736	21775	255	1216	0
